date,Year,Month,Quarter,total_revenue,VAT,Income_Tax,Customs_Duties,Excise_Tax,Corporate_Tax,PAYE,Mineral_Royalty,VAT_Domestic,VAT_Import,Customs_Duty,Import_VAT,Fuel_Levy,Property_Tax,gdp_growth,inflation_rate,exchange_rate_usd,policy_rate,money_supply_m2,copper_price_usd,Copper_Production_Volume,Copper_Export_Value,Cobalt_Price,Mining_Sector_GDP,Maize_Production,Tobacco_Sales,Rainfall_Index,Manufacturing_PMI,Cement_Sales,New_Business_Registrations,Total_Imports_Value,Total_Exports_Value,Trade_Balance,Formal_Employment,Average_Wage,Unemployment_Rate,Working_Days,Filing_Deadline,VAT_Rate_Change,Total_Calculated_Revenue,Data_Quality_Score
2020-01-01,2020,1,1,55246140812.43093,20203239100.994167,14701907713.491945,10284889685.548065,5815919545.446302,9600887235.150019,4052446433.2453218,580226428.1981263,13145953448.780447,7057285652.21372,7367915919.181837,2916973766.366228,2707231096.8770967,1788801532.0355244,4.005448724645341,9.849595508300602,12.562827335120737,9.517127301163644,81.29656907475675,7063.494143070711,72321.52998896549,459758433.1454735,21740.859684775256,5.3538387422825355,845469.9486771328,91369300.61750856,132.80909482001778,51.548898732871116,334787.07142874796,3248.369940213533,81922420306.60953,581014992.022447,-81341405314.58708,1113123.3438022572,8220.804406828569,8.672441889848866,22,0,1,51005956045.480484,0.9660855028043449
2020-02-01,2020,2,1,49944697956.46338,20873776342.687187,13501391736.592669,8805206979.550238,4910353079.174368,9020406356.54025,5282262064.079992,555835545.3053529,13718112574.13372,7155663768.553467,6480755004.206501,2324451975.3437366,2311456740.928266,1308930266.8247814,2.7194411426982885,2.3277269714500317,13.62774336022523,4.382359022451072,81.68687570552677,7174.189361067747,66938.39674885986,432205860.422342,32163.18097196447,3.4364680722667953,730436.4977567296,98762622.2660518,129.30286866518384,45.452472583128525,388263.4074787015,3401.6774363449995,70221174213.73312,568700529.4952348,-69652473684.23788,1154338.8400653242,7604.052810213753,9.937857779593333,22,0,1,48090728138.00446,0.9553213438738877
2020-03-01,2020,3,1,58152199410.57968,22262443871.455757,18229001167.332695,11232115467.672039,5388648458.090924,12931694571.02198,6731440902.386555,554503296.5235615,15524677104.43888,6737766767.016876,8339224624.0283375,2892890843.643701,2077070116.113084,1626233709.7756972,4.435577435200416,6.760295239738202,12.89174448363999,9.15563846910915,73.9373532415445,7161.3462668433785,69030.4663827681,444915965.4558244,37818.93937503457,5.0603752103438895,873923.717524629,113472868.43329582,97.64347471925633,46.15999825312807,385338.25510829414,3860.005658978455,99731670026.26039,578002122.0691004,-99153667904.19128,1089093.525336743,7642.380976749957,10.57263721670243,18,1,1,57112208964.55142,0.9353400026833415
2020-04-01,2020,4,2,55058095061.93768,20794991757.26354,15133210298.135956,10139679801.237883,4992059075.187372,9383983415.132189,5609066273.272922,533139777.7898662,13332248634.668732,7462743122.594807,7566613792.374033,2573066008.8638496,2158395391.298696,1480860763.715149,4.705684220055733,8.265988296491862,12.602910131368567,8.779662894829261,83.6195779065786,7871.604419410024,65282.64319049989,462491228.384196,36459.400130581584,6.295079626626819,991269.545484453,78339612.26824847,98.33310391939723,50.050831060582986,329042.16559782467,3649.17251046487,111199912479.04137,634499516.8912698,-110565412962.1501,1244988.58936563,7613.455336128409,9.568881925903838,18,0,1,51059940931.824745,0.9162292998316486
2020-05-01,2020,5,2,53064508072.22129,19819705397.16211,14787421143.621223,9896636075.295954,4242201677.048587,9999076521.642212,6251911448.057816,549402584.0916694,13241530129.31596,6578175267.8461485,7377782512.09294,2518853563.2030134,2213671940.5136003,1405170374.505731,2.9820513279872625,13.170443071939506,13.725150159551344,10.971807765874946,88.6631546634907,7272.432105511918,63281.31874044805,414188184.67845064,34663.84846401934,3.5538320636838945,1360966.630483825,104809369.34390752,118.384642448918,49.23268278388214,342594.87856111344,3238.256241751747,88206137441.71901,590208122.0667455,-87615929319.65227,1209156.017376875,8196.260357088635,8.837288299726337,18,0,1,48745964293.12787,0.9165051277541806
2020-06-01,2020,6,2,51974398747.446686,19682198015.74726,13695657381.13586,8529934258.057085,4825556302.578816,9362967366.499626,4521884903.341807,610173051.6487547,12590726198.515873,7091471817.231389,6374579338.229048,2155354919.8280377,1912498073.0519154,2073593066.7980683,5.3987117998818235,5.719259736642965,13.198104753616537,6.629894536823632,81.35422805546425,6596.802033238423,68721.65990712101,408008867.22253376,40748.57664613315,6.744702340203284,1090740.3441422973,86209468.15899749,104.61552632897748,48.277326607597004,326658.2534424034,3462.568713104676,68695609856.284,484799089.6901072,-68210810766.59389,1232293.1933420787,7200.890016325991,10.13676161143626,22,1,1,46733345957.51903,0.9679417310264395
2020-07-01,2020,7,3,56688377133.63602,22337801530.32382,17539874016.2712,9894479658.410435,6357873936.269361,11435614223.026169,5335286427.035916,616448115.0738063,15578064384.587358,6759737145.73646,7697001626.627275,2197478031.783159,2937910625.745224,1786082702.2215612,3.803151366563121,0.33219685623522555,13.117664597608103,3.710631371867872,83.62478546586003,7255.626368969369,67976.4770371924,443890727.3346245,26310.9769207675,4.570645283164469,1049606.9478683178,108425499.99857521,114.41479959864888,47.87708768926484,325922.5644769931,3510.7980271100396,86136458416.51427,540732703.4666803,-85595725713.04759,1222224.1312920535,7192.725344587761,9.742704921990017,22,0,1,56130029141.27481,0.8839243576040546
2020-08-01,2020,8,3,52737029397.804,20984050745.725464,13965110265.986423,10017646345.302961,5832486347.303812,8844685071.856136,5322667375.138528,561338969.6799128,13960358757.50987,7023691988.215593,7355817420.053508,2661828925.2494535,3061608366.782224,1730364971.0494466,1.326883223885484,10.083594459860588,12.19821741381956,9.72213980791662,84.0187073377069,6898.312914545173,61848.480857245944,383985156.81828564,44907.62133541334,1.533282890444063,907471.1307820478,100575145.95047204,129.3370327858027,50.128049004620706,347772.51732075296,3584.6490326046687,104137177165.38818,487174364.6614903,-103650002800.7267,1116867.221166229,7550.513172359662,9.180796163117334,22,0,1,50799293704.31866,0.9787982644420261
2020-09-01,2020,9,3,57548715554.51049,21155326304.57033,15099269818.942318,13187057409.135275,6065648544.501918,10071596548.64932,5554369578.549384,668903518.1059297,13484344554.16778,7670981750.402553,10041691534.807827,3145365874.327448,2696221987.106551,1673491652.899214,3.016964270099636,6.649682716060958,13.086241733516875,8.607636326869459,83.32337042572763,7773.8302943341205,63915.86216505347,447183959.028459,43328.01606843264,3.507070103686665,992611.6962672591,102548290.67710775,131.6761372328781,45.45817214264829,351487.7123676791,2940.4619342488027,128232060942.64232,505069615.4624195,-127726991327.1799,1188985.1696458596,7714.634940587937,8.082545930293056,22,1,1,55507302077.14984,0.9464375410851562
2020-10-01,2020,10,4,56531253208.33488,20896951216.94136,16057570609.703192,8855379635.766336,5675576041.948522,9751982503.82407,5842356985.322673,700734803.9222056,13196693288.853966,7700257928.087395,6627063142.840454,2228316492.9258823,2273426527.0666375,1740930005.4760058,4.7117775338822545,2.9900005169998547,11.384403083754956,3.7284015390859784,78.8749517849458,7633.449455458548,64112.63600715599,440460509.7751533,36005.61729350763,4.845928805479167,1404889.0826276017,96094144.72564723,132.6230621119578,45.23436446893073,368010.84467356885,3534.8072824193923,84268381984.17596,627091591.3056322,-83641290392.87033,1145276.1961677328,7455.987408492721,9.315334925427491,18,0,1,51485477504.35941,0.9481137699072391
2020-11-01,2020,11,4,52541319068.542786,19102804961.355804,15276406516.654026,9258792530.161898,5054583002.31279,9715845734.840172,4280923433.2675304,468181822.78318095,11965625484.4779,7137179476.877905,6730830868.632309,2527961661.529589,2808148479.200009,1350163364.7506094,2.1596049861099864,8.718207626533179,12.405338427369912,7.449414024858255,87.26416685424728,6869.637333920784,65794.65310926932,406786864.83462334,33163.81499600357,2.5005295570327406,1464058.4993925535,101033197.30595973,125.92277554618013,50.380673311902754,362826.92480670864,3148.3757759187088,105231019272.3682,526520018.9360051,-104704499253.43219,1159995.264836882,8136.796020315731,8.285712763186933,22,0,1,48692587010.48451,0.8837997837304742
2020-12-01,2020,12,4,64173532003.40303,22445326452.16453,18290262938.429604,12329568621.427845,6247706725.116614,11463859167.81092,6070927318.915705,566075779.344737,14590262612.700357,7855063839.464174,9368476985.78825,2961091635.6395955,2476261307.5753284,1789964561.6147363,1.0061096747859568,7.741251311253952,13.140952038814204,8.49315699956417,87.86805063565932,7231.18272999285,51152.7562574976,332905434.87667525,37787.51910516919,1.198437608589469,1131536.4300291752,111723022.43571427,124.82766696198681,50.123356073733824,338161.7375709118,3228.185436445868,95653829856.27826,439616796.82374847,-95214213059.45451,1120553.0031032136,7294.832296917348,8.314346077354221,18,1,1,59312864737.13859,0.9405529274891272
2021-01-01,2021,1,1,58891628613.04341,22659690882.57862,18591948638.88758,9166998704.067884,5326985936.768834,12425537146.529684,6592853240.619343,640702327.9077133,14695667296.380466,7964023586.198154,6730269108.241513,2436729595.826371,2667737836.674127,1647970407.443245,4.863183528184784,12.814512626761918,13.1086039687642,9.230029895929748,86.34270080773035,7194.201162486866,59635.14292503798,386124493.1007408,24752.627571651596,6.448994495539774,725406.2641517197,100288787.24178647,102.24961700823927,49.2739753466489,309595.2782321301,3092.538191136174,72884920399.75175,487202145.49793214,-72397718254.25383,1158350.4848586374,7441.318505428883,10.190333183532172,22,0,1,55745624162.302925,0.9284778060090447
2021-02-01,2021,2,1,53857754702.36115,19962499495.005993,13436893979.988804,8761986119.466455,5846367800.490069,8840518273.00607,5232507447.57791,643165365.0826299,12969447619.350008,6993051875.655986,6546906429.778363,2215079689.688092,2477352014.0191817,1952420870.394641,4.384165596628652,11.359865225398604,13.056597566300185,9.988785261486456,85.30857822926475,8032.350057770804,62225.49241790796,449835243.85601974,31375.479840876033,4.868376570156384,706665.6777799934,90204486.44208801,100.62500167009924,50.80019705687975,322796.8628217902,3127.5635127741125,87880934779.8718,555989413.3932542,-87324945366.47855,1234853.862176852,7337.594551232904,7.387438407442036,22,0,1,48007747394.95132,0.8905778906894067
2021-03-01,2021,3,1,62856918976.35817,22058003256.772,17559674226.988,12153630927.15872,6950397077.110462,11609179373.486652,6022991845.091322,472671461.73172987,14512563389.234474,7545439867.537525,9156484229.821527,2997146697.337192,2833503891.957684,2076776124.0965188,0.8669555782573264,5.454307159426421,12.785701609737703,7.9163800409689955,87.86955907047954,6738.422438437083,62955.40256437972,381798087.5345902,34490.06672703161,1.1657903238224894,879559.8031675471,86857451.6019975,136.2733606659575,44.97945030835459,311966.9093747206,3263.93244009196,113750301586.4721,508456482.77219516,-113241845103.6999,1099154.0794429732,8189.2659806493075,8.729327788391508,18,1,1,58721705488.029175,0.9077922010769359
2021-04-01,2021,4,2,58758252513.758125,21206491431.968533,16643623599.746284,11894165979.304169,5104347887.123217,11015070600.84245,5424686947.05067,483490073.5343475,13570189208.13677,7636302223.831763,8946502232.187449,2947663747.11672,1904228692.164833,1952914712.3076417,2.6326672963957893,5.477041671852681,12.891245963242486,6.750446816697817,83.19626805682722,6448.553857545069,67033.24631721369,389040749.21037346,37662.32153894348,2.8579850544392653,1169797.039177255,77091961.05669352,126.32436955484961,50.43449146419297,315818.3328710005,3521.9285569500535,127319151578.28012,577804878.633678,-126741346699.64644,1141110.849374319,7166.194508862137,8.398371890627454,18,0,1,54848628898.1422,0.9690314456213651
2021-05-01,2021,5,2,55640596558.97767,21386870701.62696,17022961424.193922,8541864791.925941,5337727498.897776,10618256131.236855,5186358062.592732,710606167.0822662,13874351744.672249,7512518956.954712,6488877153.196464,2052987638.7294776,2691170940.8445597,1576448137.28131,4.363861973714418,0.008115690807444231,12.099145475617819,3.5614685526295657,85.1053061325451,7518.128515558839,74027.39663140748,500892733.39245206,24321.00075632597,5.5681950316026105,1308316.9627504034,84459997.62349539,128.1654719659572,49.47101728697875,346124.1910035379,3136.5354270279604,80525675373.06548,707103668.0740672,-79818571704.99141,1060126.6738669593,7378.844463896435,7.415857404804667,18,0,1,52289424416.6446,0.9349988415865953
2021-06-01,2021,6,2,54184387490.95049,20583512541.007458,15748999134.718325,9098485199.87934,5301880654.064162,10965528835.802937,5981950933.906782,529368234.5058518,13750721445.177418,6832791095.830041,6721816296.338423,2376668903.5409164,2245860444.363136,1570777869.3378081,3.119526803823181,4.201840910733308,13.479651904161026,4.554828135062982,77.83399513702075,7427.0349305370155,74548.02065169743,498303678.0442964,38519.829025643136,3.995745857026297,1225107.0512412533,102885089.49097782,98.06621345964213,49.03192972632629,348435.7672522781,3492.5863980628014,80855555427.4993,615054473.9365414,-80240500953.56276,1213061.2451204143,7344.119814658678,8.43363727666902,22,1,1,50732877529.66929,0.9213416575173908
2021-07-01,2021,7,3,63153429101.77191,24727337803.37396,16130626206.077784,11888092599.982933,5898512501.103107,9992817769.975992,5401173285.290214,568972197.4309301,15987687076.058893,8739650727.315065,9258011222.74047,2630081377.242462,2703064150.545942,1898556866.409023,4.420105945338287,5.296602248845631,12.836612931083078,6.981020454008003,78.93425995761395,7049.363373540264,74333.49200963533,471603416.40006405,27843.225764727864,4.735878705671315,1039128.1506890818,76136402.8625738,121.63340425084282,49.49809673006708,326149.6551833102,3337.3451075836083,119010898673.66121,543218895.638102,-118467679778.0231,1146766.935701899,7736.182547568266,8.823121834108056,22,0,1,58644569110.53778,0.8872682155840811
2021-08-01,2021,8,3,59353970702.51512,22220171057.45976,18303619758.7626,10944888848.994284,6368573840.713124,12661668563.066868,6418286255.353971,490638492.2240269,14583965743.59269,7636205313.86707,8092155728.115278,2852733120.879005,3090073374.8585024,2017134543.4634674,1.0746990143446162,7.674415031995365,13.29808015978138,9.636271750021336,84.13374375857256,6965.649836233753,74183.49799247872,465062643.5783007,24208.290415554344,1.2218706442626805,873540.8551749305,105176966.57679383,130.89899376194813,45.956745569977954,342232.532351429,3594.4376094934128,109117662688.31313,725442981.4618421,-108392219706.85129,1078463.576123265,8081.911726929551,9.87319500288767,22,0,1,57837253505.92977,0.9514121527402306
2021-09-01,2021,9,3,66462277561.49737,24409208417.58923,19072157152.03162,13066005411.123493,6449333791.393336,13088231088.72185,5670903057.102737,644230311.0920111,15960403397.953453,8448805019.6357765,9815102747.035719,3250902664.0877733,2936440660.647731,1781917234.9649565,3.659620087904691,4.773599486729722,13.12144592566109,7.202554230016931,89.14570051474514,7719.112678186036,65605.0708924435,455771641.03123885,40638.94013555823,4.433253040136861,1063056.2559812407,83853910.60982825,124.50646867967231,47.564012660229245,344525.26119317015,3302.217350035213,138588896506.1104,636362793.9753876,-137952533712.135,1137871.9263585634,7322.294858804087,6.970773258580864,22,1,1,62996704772.13767,0.9502850823396032
2021-10-01,2021,10,4,62295024818.19159,25534510023.864674,18161581469.37161,11046754988.183342,6326156541.163883,11588024462.245,6420621378.727109,597659171.9703454,16674753788.965801,8859756234.898872,8516713351.310118,2530041636.8732247,2534950867.492431,2172966855.4961767,2.856068910574836,6.716291865352064,12.638192300755481,6.535810461323308,75.8824995413725,8209.449764562773,70432.73293217615,520392584.50880957,36465.25545460777,3.2736333602940277,1450349.0750615918,90968392.20366463,117.48602412590581,48.271428653917745,305897.6524045015,3250.1961164173945,118692813393.29994,709916812.4423743,-117982896580.85757,1152486.6197818054,7853.859100543584,7.855349659709312,18,0,1,61069003022.58351,0.9414043606972563
2021-11-01,2021,11,4,60080822954.96258,23166862524.92699,18007525061.441784,11397136282.804287,7396705726.286619,11641361577.434319,5831025732.79496,731793088.7004062,14756987191.253963,8409875333.673027,8473395276.221086,2923741006.583202,4069085912.649073,1710028969.3601708,3.404454042548367,5.099869024923914,13.195357607485267,6.487040645562098,84.4272784420069,7319.138081953307,67471.00316646494,444446629.83293915,37706.60647004139,3.7446851798337195,1449266.1263081382,82788791.21806356,121.70993055882474,44.31924959174028,340139.425902934,2715.7255828972516,102239575965.80835,647787066.1709816,-101591788899.63737,1132333.706208001,7494.207397396851,9.940331720797104,22,0,1,59968229595.45969,0.931026264622065
2021-12-01,2021,12,4,69346137006.77357,30115113040.110283,23333893894.419205,12113861990.02617,6523761794.271381,15395987194.108345,7759410140.753608,533088414.2162467,19815168664.14296,10299944375.967321,9063854995.412024,3050006994.6141467,2711039190.46588,2058322883.6205947,1.8778310260808597,7.5969812108350965,13.953760749196327,6.353593282453288,83.91340403725395,7738.524997623548,58758.00764693066,409230279.88769567,27921.14493472088,2.497705988972048,1224798.1357547038,96983204.72606221,118.97791291137355,48.117766842545635,349043.91391446715,3039.6117749098275,108871584891.65298,452795709.4423331,-108418789182.21065,1139875.3862451445,8420.216172189408,8.532746144859862,18,1,1,72086630718.82704,0.9233784402207372
2022-01-01,2022,1,1,63069499699.708916,25549587299.775185,18525668035.067482,11774456734.619505,6496014819.203792,12211194388.325964,6574733308.697186,539189455.2703056,16434578990.431435,9115008309.34375,8831368073.736612,2943088660.8828917,2834002175.3474483,1747902268.3498006,1.302634525646186,3.8229637662748592,12.656069148254687,6.300300793401143,81.33063336846985,6934.447041776826,62030.30574906096,387131283.18187904,37338.45051929443,1.7338854819301084,720854.2627151501,102662749.1920354,125.48854692877661,49.22282084612887,342581.4843046433,3213.8521181779247,123929777335.79938,435663126.24141926,-123494114209.55795,1148783.7386570615,7509.07420526685,10.171326802314233,22,0,1,62345726888.66596,0.9393271092987993
2022-02-01,2022,2,1,58274517172.20161,19235593669.57618,18059806952.070873,10240616883.467125,4678226358.737506,11894926620.695581,5538621934.225345,569129080.2065566,12674276323.043104,6561317346.533074,7949747567.089103,2290869316.378022,2366278303.9051485,1755073832.290853,2.95429256535093,1.2499710898745846,13.730625235721112,4.5353216233976585,90.91794631228069,7948.234619455202,73663.08561165571,526942338.51100886,37545.14177033988,3.886045164708027,672520.9335027664,88077654.4927571,98.15329785210997,50.3994208529774,368941.57162033767,3261.2845863070343,124516901383.95276,689836799.7278078,-123827064584.22495,1149643.8714583493,7449.770772907261,10.26374907465941,22,0,1,52214243863.85168,0.9033395451728407
2022-03-01,2022,3,1,69779414132.97609,28384560219.133244,17081634237.018896,11572084527.584505,7540070748.7948,11197082875.246967,6001530958.144776,565582553.4036759,17889161354.140785,10495398864.99246,8846404518.757753,2725680008.826752,3425270664.7300396,1494776817.501072,1.8139331343743907,7.432474596591629,13.187084749137062,8.746486992265382,85.83314910188656,7258.018670684535,60668.95764023689,396302784.5554277,32479.35663174168,2.163503863660996,826963.7519528146,109519968.06012104,110.02190728161858,48.099930081486754,335751.5536094,3206.763974527028,111526339110.03493,522544679.9156749,-111003794430.11925,1167890.8473266198,8435.079677677364,8.931598870893538,18,1,1,64578349732.53144,0.9741259064177648
2022-04-01,2022,4,2,64417520286.83776,26962356366.432922,17994357568.401917,11108495138.652554,6330712355.496635,12082166567.574299,6987851436.094103,668364787.7896636,17833165292.526978,9129191073.905947,8587319679.584569,2521175459.067985,2868462022.006934,2219673539.469152,3.6690012258315794,7.0315330070770425,12.840790929936805,7.467669080495863,92.34222155297965,7202.400072989882,63999.02118732643,414851899.38379276,30993.043648687053,4.055272570092336,1001686.5373237802,86715569.66242637,140.5728104677104,46.15650663304505,311418.942041647,3686.4345840952337,121947366304.83142,440360574.3840197,-121507005730.4474,1141737.0630394798,6869.005331218973,7.649309306584745,18,0,1,62395921428.98403,0.938879452918023
2022-05-01,2022,5,2,58109980932.93025,24319754705.528812,14988597112.038006,11256710638.663485,6485307375.025652,8691095377.758547,4969310748.130351,594257946.4443427,15767088869.838312,8552665835.6905,8949994074.21052,2306716564.4529653,2852776818.5125833,1690057540.0431998,-0.5832585164305271,4.762364600251506,12.96236242375268,4.756061041243228,88.68122593252689,7503.383504491252,57974.63538545267,391505330.5470904,39729.64792635189,0.0,1222379.9889062217,98259126.34602252,121.49713513232561,44.43069347965801,315293.505490719,3080.1084542388644,102341757043.56287,490302478.6140667,-101851454564.9488,1201340.2635012558,7466.603875219971,8.811724551924605,18,0,1,57050369831.25595,0.9111192444354377
2022-06-01,2022,6,2,59642266709.09973,24181952914.62101,15648420595.87716,10816402224.598684,6658708226.792089,10606034764.53619,5493065107.70121,712454306.5169117,15542950718.117832,8639002196.503178,7983059009.852163,2833343214.746521,3185030584.3137355,1816342877.5206127,2.6007942135411746,2.809509453746595,13.394259101333018,5.554561033814384,91.2774726403386,7896.299754557578,56542.31891703517,401827589.08803105,39315.303906263565,3.015480470062845,1193702.436897293,93854761.90607207,139.21343791259036,46.171324286984756,348423.5340475234,3150.821998460779,116574814018.59595,463758929.02118635,-116111055089.57477,1183090.0983016426,6792.656029277045,8.30619584739158,22,1,1,57305483961.88895,0.9249679850885157
2022-07-01,2022,7,3,68775495665.69336,26177916515.8755,19016991640.975952,13494495539.630224,6880329443.096813,12503008546.031763,6330612068.304034,703612234.4737148,17243679638.866653,8934236877.008844,10165804350.086798,3328691189.543427,2271856473.5694385,1829778820.59447,2.966923117784881,3.557094346306713,13.074781185622014,5.675084383306433,86.35214676484662,7875.933976340913,62685.691680344185,444337532.0420883,25625.539679762333,3.2169113748539147,1095852.3731217287,70368762.78348677,155.4490047668209,46.80216844357751,316460.18391269393,3466.9821072235877,108941922249.42099,511798312.5805319,-108430123936.84045,1205192.0680627732,7692.287898515315,8.387503965602544,22,0,1,65569733139.57849,0.9605684788876893
2022-08-01,2022,8,3,67519650168.38355,28391835913.96785,18455164506.606815,13050119986.722338,7345472298.925821,11471827628.975761,6358453471.060859,724816767.3870203,18614375663.059456,9777460250.908396,9813765848.284792,3236354138.437545,3226882350.601523,1413740375.8635902,1.5789403427211948,5.812643854081262,13.229321706010117,5.747838365187396,88.15468172975388,7476.81219286403,78206.71338444442,526263217.3769729,38640.86374773608,1.7400997511028902,844345.7084603353,73935557.76991467,125.3946906533733,46.26672230489584,310584.954353505,2963.3822760511157,124431902966.36182,741215456.4218583,-123690687509.93996,1171407.2324901929,8108.840208937238,10.211308488632941,22,0,1,67242592706.22282,0.8961616060730297
2022-09-01,2022,9,3,69061282589.86812,24711761838.057323,19618036552.66146,13006058965.114166,7099940023.913368,12452170155.077484,5221289186.605916,698135379.383794,15188772535.162727,9522989302.894596,10533037638.748137,2473021326.3660293,3814747709.718537,2321382729.207015,2.771972741770166,3.3902679504796445,13.900292774258062,5.1907112919426535,81.73386933523842,7154.436701285584,61261.37161520378,394461544.909418,34432.03919149018,3.1757326282580456,1012080.8489209119,102693340.43728115,134.74319611408518,48.13042388684308,348361.10605095373,3164.0563158719983,146490942378.66394,447167903.9696943,-146043774474.69424,1092143.0677597132,8439.519958229626,8.540682908798082,22,1,1,64435797379.746315,0.909283562246026
2022-10-01,2022,10,4,70293971720.62286,26791380854.81416,20641598142.774124,13650994766.520807,7454009064.52145,13163128922.612051,7180693777.519401,479161538.774362,17463224776.107796,9328156078.706362,10810958595.827957,2840036170.6928496,3576919314.566219,1884404935.428173,3.423775773237588,5.338412874327452,13.69647954573465,6.642366868846575,96.40803618158377,6747.310723869226,65332.55667290725,396737154.231211,35183.09963179111,4.685811417209865,1441358.5409412645,51653177.23112359,139.352486991909,46.42418050095521,309019.65335267305,3170.804262895059,130412825770.63896,540049318.7088641,-129872776451.9301,1096028.2110436887,7266.1396271041995,8.863158554197415,18,0,1,68537982828.63054,0.9479508022736556
2022-11-01,2022,11,4,66911882802.07829,23658548731.455383,19070731928.982418,14219356532.737358,5948022574.692323,13025006157.096727,6288255662.607579,653827173.6092068,15813859369.690105,7844689361.765277,10528091518.980837,3691265013.756521,2547943272.921013,2738613238.3776245,3.1232730052010402,6.93795826814137,13.339815193866682,6.962344300282765,91.06603042809029,6905.531904199257,63768.2413113279,396318262.3650467,38675.66056527045,3.7499207357034785,1486783.8557305986,71519607.8644674,139.96099695023256,45.40624863575297,336716.24807989877,3336.16830594367,131502350722.09247,576109395.7642167,-130926241326.32825,1161033.644655421,8815.134189918277,6.870987697666446,22,0,1,62896659767.867485,0.9115489206482223
2022-12-01,2022,12,4,79268884155.41791,30160605918.75037,21546328150.77467,13012647363.478907,6436404773.580274,13342422092.571459,7615512046.7477455,663155701.8579731,20465375786.733562,9695230132.016806,9848377382.241858,3164269981.2370496,3023220803.457418,2538180461.615848,2.231193423196489,4.549243927950029,13.746360156006327,9.672749281637916,92.40866410100713,7734.797430670112,61528.26185580692,428317777.5443039,26242.486480898246,2.55456360458236,1092004.5170165247,67843968.91504487,120.06847730215854,49.17351656724277,303651.031372358,3099.910762232726,140441742569.70172,493565256.7903956,-139948177312.91132,1228223.383710429,7548.928054913449,8.104765112842129,18,1,1,71155986206.58421,0.9592501681861466
2023-01-01,2023,1,1,71664840803.05754,25053365326.76623,16900902597.665926,14879771056.684254,7246312158.139251,10677317623.618622,5730802892.350698,660143487.4543182,15967216470.420544,9086148856.345688,10592541002.777239,4287230053.907015,3228821449.7697997,2942088860.4910994,1.3790815022319987,6.134138781283649,15.02993599251469,6.202784128701289,96.07810292745737,7747.989198429346,69034.53331152027,481390936.5746429,45952.085005942114,1.7765875530936694,805470.382689379,100294526.1492442,132.74055907902778,48.25462933559496,286222.5950278561,2949.051604721685,155620903597.1479,696465975.5531645,-154924437621.59473,1182422.5533623146,7524.347680560527,6.640829610828393,22,0,1,64080351139.25566,0.8930453487177361
2023-02-01,2023,2,1,65352312743.8137,25728838754.229935,18053279665.15868,12587450185.711998,5995883891.089631,11467668038.261349,5229917779.232313,588490615.0490187,16042470710.962,9686368043.267935,9822823897.685411,2764626288.0265875,2849980093.69502,1643888173.4050274,1.7246320994638074,5.3929433875911075,13.405105007210452,6.645354430318915,97.90872501727861,6854.286651083819,65148.66329259359,401892851.82814085,32855.682996513664,2.2088614912249587,765981.6444429229,88454036.18023422,115.34884546148137,47.62671655851043,322638.52070932183,3208.3302614458953,140266968573.30237,528494551.98953724,-139738474021.31284,1212290.754888357,8340.690262638665,8.8548524623214,22,0,1,62365452496.19024,0.9562686170454608
2023-03-01,2023,3,1,73980372080.06891,30185625392.144787,24462851419.950825,12732068331.548372,7234614380.449651,15955163897.427195,8632991466.411772,515542645.7669156,19973153988.564075,10212471403.580713,9876037423.138876,2856030908.409496,2710366591.4656096,2013480176.2665336,1.5458201746472784,0.9414023331078836,13.94105698407032,4.558092595474064,90.8530631370904,7228.83186765333,67197.44462958888,437183126.24691796,38852.317978436135,2.194052066267413,826391.9127747926,99664316.38150878,101.15202888647705,47.290135919844886,337600.0993982164,3029.737265568251,124937222692.23518,603309535.8788677,-124333913156.35632,1206793.3399449626,7251.184159535569,8.827108208235572,18,1,1,74615159524.09363,0.8868351714850566
2023-04-01,2023,4,2,70263820317.7972,24450929987.933743,19414892702.756817,12430541233.227188,6067652682.90536,12079014807.07771,7266794868.179101,690844836.2045134,16005926828.637447,8445003159.296296,9569746011.077625,2860795222.149564,2867268477.5418477,1595764648.792378,3.085287961094345,5.323956550058091,14.444669654658348,7.074462737820559,85.37399856473384,6996.38938118607,65718.37082074975,413812180.5832279,48268.62437683175,4.069315344689279,1153340.6641269827,84284590.18476243,101.59897422557472,48.336110315094366,323099.3786322953,3569.2575445243097,120005597617.06938,503303997.7024955,-119502293619.36688,1222789.8109117965,8297.640946358415,8.608651367610195,18,0,1,62364016606.823105,0.8812592612667495
2023-05-01,2023,5,2,67579142255.0174,22563803145.18987,21167127994.891903,10992006001.204844,8475330696.722776,15104380172.532324,6567154789.244226,559681931.9781075,14405538765.16546,8158264380.024408,8308888329.2252,2683117671.979644,3786450497.437197,2058776826.1166513,3.215988693365168,4.886938637773286,14.050265883837957,7.068787652908147,90.62029447500355,7848.987329534984,62382.481323312466,440675374.9424691,32449.680249519588,3.9515729477408805,1218931.9952367642,99701366.02882884,116.53836310259837,43.92494697949462,316979.8821527908,3588.6906449803796,105520165876.81587,491990400.1832553,-105028175476.63261,1219390.003304092,7376.24490764507,8.641095597079113,18,0,1,63198267838.00939,0.9698223518832162
